Helpful,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
0,1,16,95.8,94.84,89.39,96.74,16,12.5,87.5,62.5,50,12.5,6.25,0,6.25,0,0,0,6.25,25,12.5,0,18.75,0,6.25,6.25,0,12.5,0,0,12.5,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,12.5,0,6.25,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.25,0,0,25,0,6.25,0,0,6.25,0,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0
0,1,10,97.77,40.06,7.03,20.23,10,30,60,30,30,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,10,0,10,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,10,0,0
0,1,94,86.31,4.54,64.81,83.95,15.67,12.77,87.23,70.21,59.57,6.38,3.19,3.19,0,0,0,0,3.19,22.34,12.77,1.06,15.96,9.57,4.26,7.45,3.19,13.83,9.57,8.51,3.19,0,3.19,0,6.38,1.06,5.32,0,1.06,1.06,0,0,3.19,0,4.26,4.26,0,1.06,1.06,0,0,0,0,0,2.13,1.06,0,0,0,0,1.06,0,0,0,0,0,1.06,0,0,1.06,4.26,1.06,1.06,1.06,1.06,0,1.06,0,0,0,0,0,0,0,0,0,0,1.06,0,1.06,0,0,0,0,8.51,18.09,0,1.06,10.64,0,6.38,0,3.19,2.13,5.32,0,0,0,0,0,0,11.7,6.38,1.06,0,0,1.06,3.19,0
0,1,9,99,92.24,10.18,99,4.5,33.33,88.89,55.56,33.33,0,0,0,0,0,0,0,0,11.11,11.11,0,22.22,0,0,11.11,0,11.11,11.11,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,22.22,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,11.11,0,11.11,11.11,0,0,0,0,0,22.22,22.22,0,0,0,0,0,0
0,1,11,99,40.06,5.07,99,5.5,18.18,81.82,63.64,45.45,0,0,0,0,0,0,0,0,9.09,9.09,0,27.27,9.09,0,0,0,9.09,9.09,9.09,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,18.18,0,0,9.09,0,9.09,0,0,9.09,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0
0,1,12,89.52,99,3.81,99,12,8.33,100,58.33,58.33,25,8.33,0,0,8.33,0,0,16.67,16.67,8.33,0,16.67,0,0,0,0,0,0,0,8.33,8.33,0,0,16.67,0,16.67,8.33,0,0,16.67,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,25,8.33,8.33,0,0,0,0,16.67,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,8.33,0,0,0,8.33,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0
0,1,32,62.1,87.7,1,20.23,16,21.88,78.13,59.38,56.25,15.63,3.13,0,0,3.13,0,0,12.5,9.38,6.25,0,18.75,9.38,3.13,9.38,0,12.5,0,0,3.13,0,3.13,0,9.38,6.25,3.13,0,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,6.25,0,0,0,3.13,0,0,0,0,12.5,3.13,3.13,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13,9.38,0,0,3.13,0,6.25,0,0,0,9.38,0,0,0,0,0,0,25,3.13,15.63,0,3.13,3.13,0,0
0,1,19,98,14.81,33.61,92.27,9.5,36.84,84.21,63.16,31.58,0,0,0,0,0,0,0,0,0,0,0,21.05,0,5.26,5.26,0,10.53,15.79,5.26,5.26,0,0,5.26,5.26,0,5.26,0,0,0,0,0,5.26,0,5.26,5.26,0,0,0,0,0,0,0,0,5.26,5.26,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,10.53,5.26,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,10.53,0,0,0,0,10.53,0,10.53,0,5.26,0,0,0,0,0,0,15.79,10.53,5.26,0,0,0,0,0
0,1,20,26.1,1,98.38,99,10,10,90,80,60,35,20,20,0,0,0,0,15,20,5,0,15,0,0,10,0,15,5,0,0,0,0,0,10,0,10,0,10,0,0,0,0,0,10,10,0,5,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,10,5,0,0,5,0,0,0
0,1,33,54.26,99,1,99,8.25,12.12,87.88,72.73,66.67,24.24,18.18,0,18.18,0,0,0,6.06,27.27,9.09,9.09,15.15,6.06,3.03,6.06,0,9.09,3.03,9.09,21.21,21.21,0,0,3.03,0,3.03,0,0,0,0,3.03,0,0,9.09,9.09,0,6.06,6.06,0,0,0,0,0,33.33,9.09,3.03,0,0,0,0,24.24,6.06,0,0,3.03,0,0,0,0,3.03,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,12.12,0,0,0,0,0,0,0,0,3.03,3.03,0,0,0,0,0,0,21.21,12.12,6.06,0,0,3.03,0,0
0,1,34,89.52,40.06,4.6,95.42,11.33,14.71,88.24,70.59,52.94,14.71,8.82,5.88,0,0,2.94,0,5.88,20.59,11.76,0,14.71,2.94,2.94,5.88,0,8.82,8.82,5.88,5.88,2.94,2.94,0,8.82,5.88,2.94,0,2.94,0,0,0,0,0,11.76,8.82,2.94,5.88,2.94,2.94,0,0,0,0,8.82,2.94,0,0,0,0,0,5.88,0,2.94,5.88,0,0,0,0,0,8.82,2.94,0,0,2.94,2.94,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,2.94,0,0,0,5.88,8.82,0,0,0,0,8.82,0,5.88,2.94,5.88,0,0,0,0,0,0,11.76,8.82,0,0,0,2.94,0,0
0,1,22,12.37,1.08,20.79,86.79,11,4.55,90.91,81.82,77.27,22.73,4.55,4.55,0,0,0,0,18.18,18.18,9.09,0,13.64,18.18,9.09,0,4.55,22.73,4.55,0,0,0,0,0,18.18,9.09,9.09,0,4.55,0,0,0,4.55,0,4.55,4.55,0,0,0,0,0,0,0,0,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,9.09,0,0,4.55,4.55,0,0,0,0,9.09,13.64,0,0,0,0,0,9.09,4.55,0,4.55,0,0,0,0
0,1,23,72.44,5.93,1,99,11.5,17.39,91.3,73.91,52.17,8.7,4.35,0,0,0,0,0,4.35,8.7,8.7,4.35,17.39,8.7,4.35,4.35,8.7,26.09,4.35,0,0,0,0,0,26.09,0,26.09,0,8.7,4.35,4.35,0,8.7,0,8.7,8.7,0,0,0,0,0,0,0,0,8.7,0,0,0,0,0,0,8.7,0,0,0,0,4.35,0,0,4.35,4.35,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,0,8.7,4.35,0,0,0,0,4.35,0,0,4.35,4.35,0,0,0,0,0,0,21.74,8.7,0,0,0,8.7,4.35,0
0,1,94,67.32,76.11,6.05,53.17,15.67,15.96,82.98,65.96,53.19,11.7,4.26,0,0,4.26,0,0,7.45,14.89,7.45,2.13,13.83,7.45,5.32,7.45,0,14.89,8.51,5.32,1.06,0,0,1.06,13.83,3.19,10.64,2.13,3.19,2.13,1.06,1.06,2.13,0,2.13,2.13,0,0,0,0,0,0,0,0,5.32,1.06,0,0,0,0,0,4.26,0,0,0,0,2.13,0,0,2.13,5.32,1.06,2.13,1.06,1.06,0,0,0,0,0,0,0,0,0,0,2.13,1.06,0,0,1.06,0,0,0,0,4.26,12.77,2.13,0,4.26,2.13,6.38,0,3.19,0,6.38,0,0,0,0,0,0,7.45,6.38,1.06,0,0,0,0,0
0,1,16,1,1,99,20.23,16,31.25,93.75,81.25,62.5,25,18.75,18.75,0,0,0,0,6.25,6.25,0,0,12.5,12.5,12.5,6.25,6.25,31.25,6.25,0,0,0,0,0,6.25,0,6.25,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,43.75,0,6.25,25,0,12.5,0,6.25,0,0,6.25,0,0,0,0,0,18.75,0,12.5,0,0,6.25,0,0
0,1,33,99,40.06,50.45,96.12,33,12.12,81.82,57.58,48.48,0,0,0,0,0,0,0,0,15.15,15.15,0,21.21,6.06,3.03,6.06,0,9.09,6.06,0,0,0,0,0,3.03,0,3.03,3.03,0,0,0,0,0,0,6.06,6.06,0,3.03,3.03,0,0,0,0,0,6.06,6.06,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,9.09,6.06,3.03,0,0,0,3.03,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,6.06,9.09,0,0,3.03,3.03,3.03,0,12.12,0,3.03,0,0,0,0,0,0,12.12,0,9.09,0,3.03,0,0,0
0,1,57,8.01,1,80.24,98.45,11.4,14.04,87.72,70.18,56.14,22.81,12.28,12.28,0,0,0,0,10.53,12.28,1.75,0,10.53,10.53,3.51,7.02,3.51,19.3,5.26,3.51,0,0,0,0,22.81,5.26,17.54,7.02,0,5.26,7.02,0,8.77,0,7.02,7.02,0,3.51,3.51,0,0,0,0,0,8.77,8.77,0,0,0,0,8.77,0,0,0,0,0,1.75,0,0,1.75,10.53,8.77,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,8.77,5.26,0,0,0,0,3.51,0,0,0,10.53,0,1.75,0,1.75,0,0,17.54,8.77,5.26,0,0,3.51,0,0
0,1,81,66.04,68.86,43.97,38.04,11.57,17.28,87.65,71.6,61.73,17.28,9.88,4.94,0,4.94,0,0,7.41,13.58,6.17,1.23,18.52,11.11,4.94,2.47,0,14.81,3.7,8.64,1.23,1.23,0,0,7.41,1.23,6.17,2.47,0,2.47,1.23,0,0,0,1.23,1.23,0,0,0,0,0,0,0,0,9.88,4.94,0,0,0,0,1.23,4.94,0,0,0,0,0,0,0,0,7.41,3.7,1.23,1.23,1.23,0,0,0,0,0,0,0,0,0,0,0,1.23,0,0,0,0,0,0,0,4.94,9.88,0,0,6.17,0,3.7,0,6.17,1.23,7.41,0,0,0,0,0,0,12.35,6.17,1.23,2.47,0,1.23,1.23,0
0,1,51,58.5,51.75,1.39,50.31,17,23.53,68.63,54.9,43.14,9.8,5.88,0,0,5.88,0,0,3.92,11.76,3.92,0,11.76,7.84,0,9.8,1.96,15.69,3.92,7.84,3.92,0,1.96,3.92,17.65,0,15.69,1.96,0,3.92,7.84,0,7.84,0,1.96,1.96,0,1.96,1.96,0,0,0,0,0,15.69,7.84,0,0,0,1.96,3.92,5.88,0,0,0,0,1.96,0,0,1.96,1.96,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,11.76,0,0,0,0,0,0,27.45,7.84,17.65,0,0,1.96,0,0
0,1,91,12.29,7.93,46.1,85.37,9.1,15.38,90.11,76.92,60.44,17.58,6.59,5.49,0,1.1,0,0,10.99,17.58,7.69,1.1,8.79,10.99,6.59,10.99,2.2,24.18,6.59,5.49,1.1,0,1.1,0,20.88,3.3,16.48,2.2,2.2,1.1,4.4,0,5.49,0,4.4,4.4,0,1.1,1.1,0,0,0,0,0,8.79,4.4,1.1,0,0,0,3.3,4.4,2.2,0,0,0,0,0,0,0,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,3.3,0,0,0,0,0,2.2,9.89,6.59,2.2,0,1.1,2.2,3.3,0,4.4,1.1,12.09,0,0,0,0,0,0,14.29,10.99,0,0,0,3.3,0,0
0,1,11,99,40.06,5.07,99,11,9.09,100,63.64,54.55,9.09,0,0,0,0,0,0,9.09,36.36,27.27,0,9.09,9.09,0,0,0,9.09,9.09,0,9.09,0,9.09,0,9.09,0,9.09,9.09,0,0,0,0,0,0,18.18,18.18,0,18.18,18.18,0,0,0,0,0,9.09,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,18.18,9.09,9.09,0,0,0,0,0
0,1,12,99,40.06,3.81,99,12,16.67,100,66.67,33.33,0,0,0,0,0,0,0,0,0,0,0,25,8.33,0,0,0,16.67,25,0,0,0,0,0,8.33,0,8.33,0,8.33,0,0,0,0,0,25,25,0,8.33,8.33,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,8.33,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16.67,0,0,8.33,0,8.33,0,0,8.33,0,0,0,0,0,0,0,25,8.33,8.33,0,0,0,8.33,0
0,1,23,1,18.24,4.38,99,11.5,8.7,100,86.96,73.91,30.43,13.04,8.7,0,0,0,4.35,17.39,17.39,4.35,0,8.7,21.74,4.35,8.7,0,30.43,4.35,4.35,0,0,0,0,8.7,4.35,4.35,0,0,4.35,0,0,0,0,8.7,8.7,0,8.7,8.7,0,0,0,0,0,13.04,8.7,4.35,0,0,0,4.35,4.35,0,0,0,0,0,0,0,0,8.7,0,0,0,4.35,4.35,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,8.7,17.39,0,0,0,0,0,0,13.04,8.7,0,0,0,4.35,0,0
0,1,28,46.07,1,89.39,75.77,9.33,14.29,89.29,82.14,64.29,17.86,7.14,7.14,0,0,0,0,10.71,21.43,7.14,0,14.29,7.14,3.57,7.14,3.57,14.29,10.71,7.14,0,0,0,0,10.71,0,10.71,3.57,0,0,0,0,7.14,0,3.57,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,3.57,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,10.71,0,0,7.14,0,3.57,0,0,3.57,3.57,3.57,0,0,0,0,0,21.43,7.14,7.14,0,3.57,0,3.57,0
0,1,20,69.05,15.75,1,99,10,20,75,50,45,15,5,5,0,0,0,0,10,25,15,0,5,10,0,5,0,15,0,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,10,10,0,10,10,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,5,0,0,10,5,0,0,0,0,0,0,15,10,0,0,0,5,0,0
0,1,15,77.34,96.04,1,97.84,15,6.67,100,66.67,53.33,13.33,6.67,0,0,6.67,0,0,6.67,20,6.67,0,13.33,6.67,0,6.67,0,13.33,6.67,0,0,0,0,0,33.33,0,33.33,6.67,0,6.67,20,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,13.33,6.67,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,13.33,6.67,0,0,0,0,6.67,0,0,0,6.67,0,0,0,0,0,0,13.33,6.67,6.67,0,0,0,0,0
0,1,14,99,1,2.36,98.65,7,14.29,78.57,57.14,42.86,0,0,0,0,0,0,0,0,7.14,7.14,0,28.57,7.14,0,0,7.14,14.29,7.14,0,0,0,0,0,7.14,0,7.14,0,0,7.14,0,0,7.14,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,7.14,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,7.14,0,7.14,0,7.14,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0
0,1,44,76.99,17.46,34.4,86.79,14.67,15.91,79.55,68.18,52.27,11.36,2.27,0,0,2.27,0,0,9.09,15.91,11.36,0,11.36,6.82,2.27,9.09,0,11.36,9.09,6.82,4.55,0,4.55,0,20.45,0,20.45,6.82,4.55,2.27,2.27,0,9.09,0,4.55,4.55,0,2.27,2.27,0,0,0,0,0,2.27,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,2.27,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,6.82,6.82,0,0,2.27,0,4.55,0,0,0,6.82,0,0,0,0,0,0,13.64,6.82,2.27,0,0,0,4.55,0
0,1,78,34.56,1,96.61,38.83,15.6,15.38,88.46,71.79,60.26,19.23,12.82,12.82,0,0,0,0,6.41,17.95,6.41,0,14.1,7.69,7.69,6.41,1.28,17.95,3.85,1.28,2.56,0,2.56,0,15.38,0,15.38,0,2.56,3.85,6.41,0,3.85,0,1.28,1.28,0,0,0,0,0,0,0,0,1.28,1.28,0,0,0,0,1.28,0,0,0,0,0,3.85,0,0,3.85,8.97,2.56,1.28,3.85,1.28,0,1.28,0,0,0,0,0,0,0,0,2.56,1.28,2.56,0,0,0,0,0,0,5.13,17.95,0,3.85,8.97,0,6.41,1.28,2.56,2.56,3.85,3.85,0,0,0,0,0,14.1,6.41,6.41,0,0,1.28,0,0
0,1,66,45.12,3.25,61.28,67.94,16.5,9.09,92.42,84.85,69.7,13.64,6.06,6.06,0,0,0,0,7.58,15.15,7.58,0,19.7,12.12,10.61,9.09,0,30.3,1.52,1.52,3.03,0,3.03,0,12.12,0,12.12,1.52,0,3.03,3.03,0,4.55,0,3.03,3.03,0,0,0,0,0,0,0,0,1.52,1.52,0,0,0,0,1.52,0,0,0,0,0,0,0,0,0,10.61,1.52,4.55,3.03,1.52,0,0,0,0,0,0,0,0,0,0,7.58,0,1.52,0,0,0,0,0,0,4.55,16.67,3.03,3.03,4.55,0,7.58,0,3.03,4.55,3.03,7.58,0,0,0,0,0,7.58,6.06,0,0,0,1.52,0,0
0,1,20,94.88,15.75,7.03,99,10,5,85,60,50,5,5,5,0,0,0,0,0,15,5,0,20,5,0,10,0,10,10,5,5,0,0,5,5,0,5,0,5,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,0,5,0,5,0,0,0,5,0,0,0,0,0,0,10,10,0,0,0,0,0,0
0,1,94,39.08,65.16,8.74,53.17,15.67,10.64,88.3,77.66,67.02,18.09,10.64,2.13,0,5.32,2.13,1.06,7.45,18.09,9.57,1.06,14.89,11.7,7.45,5.32,2.13,20.21,5.32,4.26,1.06,0,1.06,0,10.64,0,10.64,1.06,1.06,3.19,1.06,0,6.38,0,6.38,4.26,2.13,0,0,0,0,0,0,0,11.7,2.13,0,0,0,1.06,1.06,9.57,0,0,2.13,0,0,0,0,0,3.19,0,0,0,3.19,0,0,0,0,0,0,0,0,0,0,2.13,0,1.06,2.13,1.06,0,1.06,0,2.13,9.57,10.64,2.13,2.13,3.19,2.13,3.19,0,1.06,1.06,9.57,0,0,0,0,0,0,17.02,6.38,5.32,0,0,2.13,3.19,0
0,1,32,84.59,11.66,75.23,99,16,9.38,93.75,78.13,59.38,12.5,6.25,6.25,0,0,0,0,6.25,18.75,6.25,0,21.88,0,9.38,9.38,0,9.38,9.38,3.13,6.25,3.13,3.13,0,9.38,0,9.38,0,3.13,0,3.13,0,0,0,9.38,9.38,0,0,0,0,0,0,0,0,6.25,6.25,3.13,0,0,0,3.13,0,0,0,0,0,0,0,0,0,6.25,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.63,12.5,0,3.13,6.25,0,3.13,0,6.25,6.25,0,0,0,0,0,0,0,9.38,3.13,3.13,0,3.13,0,0,0
0,1,83,78.79,40.06,13.52,76.34,20.75,14.46,85.54,69.88,53.01,14.46,7.23,3.61,1.2,2.41,0,0,7.23,16.87,12.05,1.2,14.46,4.82,2.41,9.64,1.2,13.25,8.43,3.61,4.82,1.2,1.2,2.41,10.84,0,10.84,1.2,4.82,0,0,1.2,2.41,0,3.61,3.61,0,2.41,2.41,0,0,0,0,0,8.43,4.82,0,2.41,0,0,1.2,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,1.2,0,2.41,0,0,0,0,0,0,10.84,6.02,0,1.2,1.2,1.2,2.41,0,2.41,3.61,4.82,0,0,0,0,0,0,16.87,7.23,4.82,0,1.2,1.2,2.41,0
0,1,9,33.38,40.06,1,99,9,22.22,88.89,55.56,22.22,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,11.11,22.22,0,11.11,0,11.11,0,11.11,0,11.11,0,0,11.11,0,0,0,0,22.22,22.22,0,11.11,11.11,0,0,0,0,0,11.11,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,11.11,0,0,0,0,11.11,0,11.11,0,0,0,11.11,0,11.11,0,0,33.33,0,33.33,0,0,0,0,0
0,1,20,39.7,89.5,28.56,20.23,10,20,95,70,65,10,5,0,0,5,0,0,5,10,5,0,20,15,10,10,0,20,0,0,0,0,0,0,15,0,15,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,25,0,5,15,0,5,0,5,0,15,0,0,0,0,0,0,10,10,0,0,0,0,0,0
0,1,67,82.03,2.02,59.19,42.34,13.4,14.93,85.07,67.16,58.21,16.42,5.97,4.48,0,0,0,1.49,10.45,16.42,7.46,0,19.4,7.46,1.49,4.48,1.49,13.43,4.48,5.97,0,0,0,0,17.91,1.49,14.93,1.49,1.49,1.49,5.97,0,7.46,0,1.49,1.49,0,0,0,0,0,0,0,0,5.97,2.99,0,0,0,0,2.99,1.49,0,0,0,0,4.48,0,0,4.48,1.49,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,1.49,0,5.97,5.97,1.49,1.49,1.49,0,2.99,0,4.48,4.48,1.49,1.49,0,0,0,0,0,10.45,5.97,2.99,0,0,1.49,0,0
0,1,75,59.67,32.56,8.82,97.84,18.75,10.67,82.67,65.33,56,10.67,6.67,1.33,0,4,1.33,0,4,12,8,1.33,14.67,13.33,4,6.67,1.33,17.33,5.33,1.33,4,0,4,0,17.33,0,17.33,2.67,1.33,5.33,4,0,8,0,6.67,6.67,0,1.33,1.33,0,0,0,0,0,8,1.33,0,0,0,0,1.33,5.33,0,0,1.33,0,0,0,0,0,5.33,2.67,1.33,1.33,0,0,1.33,0,0,0,0,0,0,0,0,0,0,2.67,0,0,0,0,0,0,9.33,8,0,0,4,0,4,0,1.33,1.33,6.67,2.67,0,0,0,0,0,9.33,5.33,2.67,0,0,1.33,0,0
0,1,28,76.24,61.28,8.95,98.65,9.33,17.86,78.57,64.29,50,3.57,3.57,0,0,3.57,0,0,0,10.71,7.14,0,14.29,3.57,3.57,17.86,0,10.71,7.14,3.57,3.57,0,3.57,0,10.71,3.57,7.14,0,0,3.57,0,0,3.57,0,7.14,7.14,0,7.14,7.14,0,0,0,0,0,7.14,3.57,0,0,0,0,3.57,3.57,0,0,0,0,0,0,0,0,3.57,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,7.14,17.86,0,3.57,3.57,0,10.71,0,3.57,0,0,0,0,0,0,0,0,17.86,10.71,0,0,0,0,7.14,0
0,1,12,89.52,40.06,39.59,20.23,6,8.33,83.33,75,50,0,0,0,0,0,0,0,0,16.67,16.67,0,8.33,8.33,8.33,8.33,0,25,8.33,8.33,0,0,0,0,16.67,0,16.67,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,16.67,25,0,0,25,0,0,0,0,0,16.67,0,0,0,0,0,0,16.67,8.33,0,0,8.33,0,0,0
0,1,12,89.52,40.06,1,99,12,0,91.67,66.67,33.33,0,0,0,0,0,0,0,0,8.33,8.33,0,8.33,8.33,8.33,0,0,16.67,8.33,16.67,8.33,0,8.33,0,8.33,0,8.33,0,0,8.33,0,0,0,0,25,25,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,8.33,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,24,26.1,1,39.59,99,12,4.17,95.83,91.67,62.5,16.67,4.17,4.17,0,0,0,0,12.5,12.5,12.5,0,8.33,8.33,4.17,12.5,4.17,12.5,16.67,16.67,0,0,0,0,12.5,0,12.5,0,0,0,0,0,12.5,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0
